,Unnamed: 0,Abstract,Authors,Journal,Link,Title,Year,LastAuthor,FirstAuthor,Lab,Author,Count,Team
107,297,"
    

    
      Biologists have long been fascinated with the organization and function of intricate protein complexes. Therefore, techniques for precisely imaging protein complexes and the location of proteins within these complexes are critically important and often require multidisciplinary collaboration. A challenge in these explorations is the limited resolution of conventional light microscopy. However, a new microscopic technique has circumvented this resolution limit by making the biological sample larger, thus allowing for super-resolution of the enlarged structure. This 'expansion' is accomplished by embedding the sample in a hydrogel that, when exposed to water, uniformly expands. Here, we present a protocol that transforms thick expansion microscopy (ExM) hydrogels into sections that are physically expanded four times, creating samples that are compatible with the super-resolution technique structured illumination microscopy (SIM). This super-resolution ExM method (ExM-SIM) allows the analysis of the three-dimensional (3D) organization of multiprotein complexes at ~30-nm lateral (xy) resolution. This protocol details the steps necessary for analysis of protein localization using ExM-SIM, including antibody labeling, hydrogel preparation, protease digestion, post-digestion antibody labeling, hydrogel embedding with tissue-freezing medium (TFM), cryosectioning, expansion, image alignment, and particle averaging. We have used this approach for 3D mapping of in situ protein localization in the Drosophila synaptonemal complex (SC), but it can be readily adapted to study thick tissues such as brain and organs in various model systems. This procedure can be completed in 5 d.
    

    
  ","Wang Y, Yu Z, Cahoon CK, Parmely T, Thomas N, Unruh JR, Slaughter BD, Hawley RS, ",Nature protocols,https://www.ncbi.nlm.nih.gov/pubmed/30072723,Combined Expansion Microscopy With Structured Illumination Microscopy for Analyzing Protein Complexes,2018,Hawley RS,Wang Y,Hawley,Slaughter BD,25,Microscopy
108,342,"
    

    
      The Saccharomyces cerevisiae and Schizosaccharomyces pombe genomes encode a single SUN domain-containing protein, Mps3 and Sad1, respectively. Both localize to the yeast centrosome (known as the spindle pole body, SPB) and are essential for bipolar spindle formation. In addition, Mps3 and Sad1 play roles in chromosome organization in both mitotic and meiotic cells that are independent of their SPB function. To dissect the function of Mps3 at the nuclear envelope (NE) and SPB, we employed cell imaging methods such as scanning fluorescence cross-correlation spectroscopy (SFCCS) and single particle averaging with structured illumination microscopy (SPA-SIM) to determine the strength, nature, and location of protein-protein interactions in vivo. We describe how these same techniques can also be used in fission yeast to analyze Sad1, providing evidence of their applicability to other NE proteins and systems.
    

    
  ","Unruh JR, Slaughter BD, Jaspersen SL, ","Methods in molecular biology (Clifton, N.J.)",https://www.ncbi.nlm.nih.gov/pubmed/30141044,Functional Analysis of the Yeast LINC Complex Using Fluctuation Spectroscopy and Super-Resolution Imaging,2018,Jaspersen SL,Unruh JR,Jaspersen,Slaughter BD,25,Microscopy
109,343,,"Slaughter BD, Hawley RS, ",PLoS genetics,https://www.ncbi.nlm.nih.gov/pubmed/30001330,The Anatomy of a Nucleus: As Revealed by Chromosome Painting,2018,Hawley RS,Slaughter BD,Hawley,Slaughter BD,25,Microscopy
110,406,"
    

    
      The kinetochore is a large molecular machine that attaches chromosomes to microtubules and facilitates chromosome segregation. The kinetochore includes submodules that associate with the centromeric DNA and submodules that attach to microtubules. Additional copies of several submodules of the kinetochore are added during anaphase, including the microtubule binding module Ndc80. While the factors governing plasticity are not known, they could include regulation based on microtubule-kinetochore interactions. We report that Fin1 localizes to the microtubule-proximal edge of the kinetochore cluster during anaphase based on single-particle averaging of super-resolution images. Fin1 is required for the assembly of normal levels of Dam1 and Ndc80 submodules. Levels of Ndc80 further depend on the Dam1 microtubule binding complex. Our results suggest the stoichiometry of outer kinetochore submodules is strongly influenced by factors at the kinetochore-microtubule interface such as Fin1 and Dam1, and phosphorylation by cyclin-dependent kinase. Outer kinetochore stoichiometry is remarkably plastic and responsive to microtubule-proximal regulation.
    

    
  ","Dhatchinamoorthy K, Unruh JR, Lange JJ, Levy M, Slaughter BD, Gerton JL, ",The Journal of cell biology,https://www.ncbi.nlm.nih.gov/pubmed/31118239,The Stoichiometry of the Outer Kinetochore Is Modulated by Microtubule-Proximal Regulatory Factors,2019,Gerton JL,Dhatchinamoorthy K,Gerton,Slaughter BD,25,Microscopy
111,417,"
    

    
      Bipolar spindle formation in yeast requires insertion of centrosomes (known as spindle pole bodies [SPBs]) into fenestrated regions of the nuclear envelope (NE). Using structured illumination microscopy and bimolecular fluorescence complementation, we map protein distribution at SPB fenestrae and interrogate protein-protein interactions with high spatial resolution. We find that the Sad1-UNC-84 (SUN) protein Mps3 forms a ring-like structure around the SPB, similar to toroids seen for components of the SPB insertion network (SPIN). Mps3 and the SPIN component Mps2 (a Klarsicht-ANC-1-Syne-1 domain [KASH]-like protein) form a novel noncanonical linker of nucleoskeleton and cytoskeleton (LINC) complex that is connected in both luminal and extraluminal domains at the site of SPB insertion. The LINC complex also controls the distribution of a soluble SPIN component Bbp1. Taken together, our work shows that Mps3 is a fifth SPIN component and suggests both direct and indirect roles for the LINC complex in NE remodeling.
    

    
  ","Chen J, Gardner JM, Yu Z, Smith SE, McKinney SA,, Slaughter BD, Unruh JR, Jaspersen SL, ",The Journal of cell biology,https://www.ncbi.nlm.nih.gov/pubmed/30862629,Yeast Centrosome Components Form a Noncanonical LINC Complex at the Nuclear Envelope Insertion Site,2019,Jaspersen SL,Chen J,Jaspersen,Slaughter BD,25,Microscopy
112,427,"
    

    
      Elongin A binds to Elongins B and C to form the RNA polymerase II transcription elongation factor Elongin. It also functions as the substrate recognition subunit of a ubiquitin ligase that is formed by binding of Elongin to Cullin protein CUL5 and RING finger protein RBX2 and that targets RNA polymerase II for ubiquitination. In this article, we describe use of acceptor photobleaching fluorescence resonance energy transfer (AP-FRET) and laser microirradiation-based assays to study regulated assembly of the Elongin ubiquitin ligase and its recruitment to regions of localized DNA damage.
    

    
  ","Weems JC, Unruh JR, Slaughter BD, Conaway RC, Conaway JW, ","Methods (San Diego, Calif.)",https://www.ncbi.nlm.nih.gov/pubmed/30794906,Imaging-based Assays for Investigating Functions of the RNA Polymerase II Elongation Factor Elongin and the Elongin Ubiquitin Ligase,2019,Conaway JW,Weems JC,Conaway,Slaughter BD,25,Microscopy
113,500,"
    

    
      Meiotic recombination begins with the induction of programmed double-strand breaks (DSBs). In most organisms only a fraction of DSBs become crossovers. Here we report a novel meiotic gene, vilya, which encodes a protein with homology to Zip3-like proteins shown to determine DSB fate in other organisms. Vilya is required for meiotic DSB formation, perhaps as a consequence of its interaction with the DSB accessory protein Mei-P22, and localizes to those DSB sites that will mature into crossovers. In early pachytene Vilya localizes along the central region of the synaptonemal complex and to discrete foci. The accumulation of Vilya at foci is dependent on DSB formation. Immuno-electron microscopy demonstrates that Vilya is a component of recombination nodules, which mark the sites of crossover formation. Thus Vilya links the mechanism of DSB formation to either the selection of those DSBs that will become crossovers or to the actual process of crossing over. 
    

    
  ","Lake CM, Nielsen RJ, Guo F, Unruh JR, Slaughter BD, Hawley RS, ",eLife,https://www.ncbi.nlm.nih.gov/pubmed/26452093,"Vilya, a Component of the Recombination Nodule, Is Required for Meiotic Double-Strand Break Formation in Drosophila",2015,Hawley RS,Lake CM,Hawley,Slaughter BD,25,Microscopy
114,504,"
    

    
      Structural maintenance of chromosome complexes, such as cohesin, have been implicated in a wide variety of chromatin-dependent functions such as genome organization, replication, and gene expression. How these complexes find their sites of association and affect local chromosomal processes is not well understood. We report that condensin II, a complex distinct from cohesin, physically interacts with TFIIIC, and they both colocalize at active gene promoters in the mouse and human genomes, facilitated by interaction between NCAPD3 and the epigenetic mark H3K4me3. Condensin II is important for maintaining high levels of expression of the histone gene clusters as well as the interaction between these clusters in the mouse genome. Our findings suggest that condensin II is anchored to the mammalian genome by a combination of H3K4me3 and the sequence-specific binding of TFIIIC, and that condensin supports the expression of active gene-dense regions found at the boundaries of topological domains. Together, our results support a working model in which condensin II contributes to topological domain boundary-associated gene activity in the mammalian genome.
    

    
  ","Yuen KC, Slaughter BD, Gerton JL, ",Science advances,https://www.ncbi.nlm.nih.gov/pubmed/28691095,Condensin II Is Anchored by TFIIIC and H3K4me3 in the Mammalian Genome and Supports the Expression of Active Dense Gene Clusters,2017,Gerton JL,Yuen KC,Gerton,Slaughter BD,25,Microscopy
115,11,"
    

    
      The mammalian imprinted Dlk1-Gtl2 locus produces multiple non-coding RNAs (ncRNAs) from the maternally inherited allele, including the largest miRNA cluster in the mammalian genome. This locus has characterized functions in some types of stem cell, but its role in hematopoietic stem cells (HSCs) is unknown. Here, we show that the Dlk1-Gtl2 locus plays a critical role in preserving long-term repopulating HSCs (LT-HSCs). Through transcriptome profiling in 17 hematopoietic cell types, we found that ncRNAs expressed from the Dlk1-Gtl2 locus are predominantly enriched in fetal liver HSCs and the adult LT-HSC population and sustain long-term HSC functionality. Mechanistically, the miRNA mega-cluster within the Dlk1-Gtl2 locus suppresses the entire PI3K-mTOR pathway. This regulation in turn inhibits mitochondrial biogenesis and metabolic activity and protects LT-HSCs from excessive reactive oxygen species (ROS) production. Our data therefore show that the imprinted Dlk1-Gtl2 locus preserves LT-HSC function by restricting mitochondrial metabolism.
    

    
  ","Qian P, He XC, Paulson A, Li Z, Tao F, Perry JM, Guo F, Zhao M, Zhi L, Venkatraman A, Haug JS, Parmely T, Li H, Dobrowsky RT, Ding WX, Kono T, Ferguson-Smith AC, Li L, ",Cell stem cell,http://www.ncbi.nlm.nih.gov/pubmed/26627594,The Dlk1-Gtl2 Locus Preserves LT-HSC Function by Inhibiting the PI3K-mTOR Pathway to Restrict Mitochondrial Metabolism,2015,Li L,Qian P,Li,Paulson A,10,CompBio
116,41,"
    

    
      The clustered Hox genes, which are highly conserved across metazoans, encode homeodomain-containing transcription factors that provide a blueprint for segmental identity along the body axis. Recent studies have underscored that in addition to encoding Hox genes, the homeotic clusters contain key noncoding RNA genes that play a central role in development. In this study, we have taken advantage of genome-wide approaches to provide a detailed analysis of retinoic acid (RA)-induced transcriptional and epigenetic changes within the homeotic clusters of mouse embryonic stem cells. Although there is a general colinear response, our analyses suggest a lack of strict colinearity for several genes in the HoxA and HoxB clusters. We have identified transcribed novel noncoding RNAs (ncRNAs) and their cis-regulatory elements that function in response to RA and demonstrated that the expression of these ncRNAs from both strands represent some of the most rapidly induced transcripts in ES cells. Finally, we have provided dynamic analyses of chromatin modifications for the coding and noncoding genes expressed upon activation and suggest that active transcription can occur in the presence of chromatin modifications and machineries associated with repressed transcription state over the clusters. Overall, our data provide a resource for a better understanding of the dynamic nature of the coding and noncoding transcripts and their associated chromatin marks in the regulation of homeotic gene transcription during development. 
    

    
  ","De Kumar B, Parrish ME, Slaughter BD, Unruh JR, Gogol MM, Seidel CW, Paulson A, Li H, Gaudenz K, Peak A, McDowell W, Fleharty B, Ahn Y, Lin C, Smith E, Shilatifard A, Krumlauf R, ",Genome research,http://www.ncbi.nlm.nih.gov/pubmed/26025802,Analysis of Dynamic Changes in Retinoid-Induced Transcription and Epigenetic Profiles of Murine Hox Clusters in ES Cells,2015,Krumlauf R,De Kumar B,Krumlauf,Paulson A,10,CompBio
